ID;Gene;ID_uniprot;Specie_ID;Specie;Rank_1;Rank_2;Gene_ID;Transcrit_ID;Total_error;Err_Nter;Err_Interne;Err_Cter;Quality;Gene_length;%GC;Nbr_exon;Exon_length
BBS;BBS7;K1QNC8_CRAGI;CRAGI;Crassostrea gigas;Opisthokonta;Metazoa;CGI_10022553;EKC35423;2;1;0;1;Unconfirmed;48830;33.94;17;131.3
BBS;BBS7;V4B2U3_LOTGI;LOTGI;Lottia gigantea;Opisthokonta;Metazoa;LotgiG223884;LotgiT223884;0;0;0;0;Confirmed;13524;30.32;19;117.4
BBS;BBS7;G4LWA2_SCHMA;SCHMA;Schistosoma mansoni;Opisthokonta;Metazoa;Smp_138120;Smp_138120.1;4;1;3;0;Unconfirmed;16499;35.28;9;185.0
BBS;BBS7;H9IUL9_BOMMO;BOMMO;Bombyx mori;Opisthokonta;Metazoa;BGIBMGA000949;BGIBMGA000949-RA;4;1;2;1;Unconfirmed;3716;38.0;7;152.1
BBS;BBS7;D2A192_TRICA;TRICA;Tribolium castaneum;Opisthokonta;Metazoa;TC007126;TC007126_001;0;0;0;0;Confirmed;2944;39.57;13;176.9
BBS;BBS7;Q7PZG7_ANOGA;ANOGA;Anopheles gambiae;Opisthokonta;Metazoa;AGAP011899;AGAP011899-RA;2;0;2;0;Unconfirmed;2490;56.75;2;1195.5
BBS;BBS7;W5JX09_ANODA;ANODA;Anopheles darlingi;Opisthokonta;Metazoa;ADAC000445;ADAC000445-RA;2;0;2;0;Unconfirmed;2628;44.82;3;406.0
BBS;BBS7;Q17MR4_AEDAE;AEDAE;Aedes aegypti;Opisthokonta;Metazoa;AAEL000962;AAEL000962-RA;2;0;2;0;Unconfirmed;2651;48.17;4;621.0
BBS;BBS7;K7J2H3_NASVI;NASVI;Nasonia vitripennis;Opisthokonta;Metazoa;NV15554;NV15554-RA;0;0;0;0;Confirmed;3070;44.2;13;167.1
BBS;BBS7;A0A158NBR4_ATTCE;ATTCE;Atta cephalotes;Opisthokonta;Metazoa;LOC105618043;XM_012199582.1;2;0;2;0;Unconfirmed;3529;36.24;11;209.2
BBS;BBS7;A0A067QWM4_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;L798_11663;KDR14735;2;1;1;0;Unconfirmed;14241;34.41;16;136.9
BBS;BBS7;J9JV08_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI004186;ACYPI004186-RA;0;0;0;0;Confirmed;10234;25.57;22;165.5
BBS;BBS7;T1IBT8_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC013758;RPRC013758-RA;2;0;1;1;Unconfirmed;7880;36.42;12;138.0
BBS;BBS7;E0VDR8_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM123960;PHUM123960-RA;1;0;1;0;Unconfirmed;3166;28.4;12;180.8
BBS;BBS7;E9GL43_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;DAPPUDRAFT_197260;EFX79859;4;0;4;0;Unconfirmed;3622;44.7;12;202.1
BBS;BBS7;T1IN54_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR002429;SMAR002429-RA;1;0;1;0;Unconfirmed;4340;31.2;13;155.5
BBS;BBS7;T1KWA3_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur24g00920;tetur24g00920.1;5;0;5;0;Unconfirmed;3063;33.66;5;537.6
BBS;BBS7;T1KSQ0_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur20g00400;tetur20g00400.1;5;0;5;0;Unconfirmed;2699;35.16;5;460.8
BBS;BBS7;A0A131ZVY5_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA003435;SSCA003435-RA;6;1;5;0;Unconfirmed;2905;34.66;6;436.0
BBS;BBS7;B7Q560_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW011396;ISCW011396-RA;2;0;2;0;Unconfirmed;32321;44.98;14;114.0
BBS;BBS7;BBS7_CAEEL;CAEEL;Caenorhabditis elegans;Opisthokonta;Metazoa;WBGene00003892;Y75B8A.12;0;0;0;0;Confirmed;11395;38.12;12;180.5
BBS;BBS7;G0MCB1_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;WBGene00146894;CBN08169;0;0;0;0;Confirmed;8227;39.97;13;166.6
BBS;BBS7;E3MFS3_CAERE;CAERE;Caenorhabditis remanei;Opisthokonta;Metazoa;WBGene00061899;CRE24399;1;0;1;0;Unconfirmed;13181;40.2;12;184.2
BBS;BBS7;A8Y3D5_CAEBR;CAEBR;Caenorhabditis briggsae;Opisthokonta;Metazoa;WBGene00041470;CBG23043;2;0;2;0;Unconfirmed;10275;38.06;13;191.5
BBS;BBS7;H3FMD9_PRIPA;PRIPA;Pristionchus pacificus;Opisthokonta;Metazoa;PPA23445;PPA23445;1;0;0;1;Unconfirmed;5130;42.97;20;86.7
BBS;BBS7;A0A044UUG6_ONCVO;ONCVO;Onchocerca volvulus;Opisthokonta;Metazoa;WBGene00244599;OVOC7790;1;0;1;0;Unconfirmed;6171;25.21;17;125.5
BBS;BBS7;A0A090LHJ8_STRRB;STRRB;Strongyloides ratti;Opisthokonta;Metazoa;WBGene00261861;SRAE_2000165500;1;0;0;1;Unconfirmed;1663;26.7;3;517.0
BBS;BBS7;A7S3C1_NEMVE;NEMVE;Nematostella vectensis;Opisthokonta;Metazoa;NEMVEDRAFT_v1g103100;EDO41699;1;1;0;0;Unconfirmed;12825;40.94;15;111.2
BBS;BBS7;B3RXC9_TRIAD;TRIAD;Trichoplax adhaerens;Opisthokonta;Metazoa;TriadG25051;TriadT25051;0;0;0;0;Confirmed;9050;31.1;23;92.5
BBS;BBS7;A9UVT9_MONBE;MONBE;Monosiga brevicollis;Opisthokonta;Choanoflagellida;MONBRDRAFT_31853;EDQ90450;5;1;4;0;Unconfirmed;7737;53.66;26;139.6
BBS;BBS7;F2UP53_SALR5;SALR5;Salpingoeca rosetta (strain ATCC 50818 / BSB-021);Opisthokonta;Choanoflagellida;PTSG_09820;EGD79408;4;0;4;0;Unconfirmed;6644;54.92;23;93.7
BBS;BBS7;A0A0L0DRW6_THETB;THETB;Thecamonas trahens ATCC 50062;Apusozoa;Apusomonadidae;AMSG_10234;KNC54987;4;1;2;1;Unconfirmed;2422;64.91;1;2422.0
BBS;BBS7;A0A0S4IYJ2_BODSA;BODSA;Bodo saltans;Euglenozoa;Kinetoplastida;BSAL_81275;CUG55727;1;0;1;0;Unconfirmed;2613;48.49;1;2613.0
BBS;BBS7;E9ADS3_LEIMA;LEIMA;Leishmania major;Euglenozoa;Kinetoplastida;LMJF_29_0710;CBZ12402;1;1;0;0;Unconfirmed;2568;63.05;1;2568.0
BBS;BBS7;A4I4C4_LEIIN;LEIIN;Leishmania infantum;Euglenozoa;Kinetoplastida;LINJ_29_0740;CAM69632;0;0;0;0;Confirmed;2568;63.05;1;2568.0
BBS;BBS7;A4HH78_LEIBR;LEIBR;Leishmania braziliensis;Euglenozoa;Kinetoplastida;LBRM_29_0720;CAM39928;0;0;0;0;Confirmed;2577;60.81;1;2577.0
BBS;BBS7;W6L219_9TRYP;9TRYP;Phytomonas sp. isolate Hart1;Euglenozoa;Kinetoplastida;GSHART1_T00003500001;CCW67428;2;0;2;0;Unconfirmed;2433;47.35;1;2433.0
BBS;BBS7;W6KEZ5_9TRYP;9TRYP;Phytomonas sp. isolate EM1;Euglenozoa;Kinetoplastida;GSEM1_T00000088001;CCW59592;2;0;2;0;Unconfirmed;2517;53.12;1;2517.0
BBS;BBS7;A0A0N0DVH7_9TRYP;9TRYP;Leptomonas pyrrhocoris;Euglenozoa;Kinetoplastida;ABB37_04636;KPA80384;1;1;0;0;Unconfirmed;2139;62.18;1;2139.0
BBS;BBS7;S9UG30_9TRYP;9TRYP;Angomonas deanei;Euglenozoa;Kinetoplastida;AGDE_09819;EPY29792;1;0;1;0;Unconfirmed;2043;57.76;1;2043.0
BBS;BBS7;A0A0N1I7W9_LEPSE;LEPSE;Leptomonas seymouri;Euglenozoa;Kinetoplastida;ABL78_1055;KPI89792;0;0;0;0;Confirmed;2535;60.0;1;2535.0
BBS;BBS7;Q4D247_TRYCC;TRYCC;Trypanosoma cruzi (strain CL Brener);Euglenozoa;Kinetoplastida;Tc00.1047053503811.70;EAN86603;0;0;0;0;Confirmed;2283;52.83;1;2283.0
BBS;BBS7;Q4DW95_TRYCC;TRYCC;Trypanosoma cruzi (strain CL Brener);Euglenozoa;Kinetoplastida;Tc00.1047053506989.130;EAN96795;0;0;0;0;Confirmed;2319;53.21;1;2319.0
BBS;BBS7;V5BKF4_TRYCR;TRYCR;Trypanosoma cruzi Dm28c;Euglenozoa;Kinetoplastida;TCDM_03029;ESS68259;0;0;0;0;Confirmed;2280;52.89;1;2280.0
BBS;BBS7;K2NW30_TRYCR;TRYCR;Trypanosoma cruzi Dm28c;Euglenozoa;Kinetoplastida;MOQ_003054;EKF33087;0;0;0;0;Confirmed;2283;53.0;1;2283.0
BBS;BBS7;A0A061J2T5_TRYRA;TRYRA;Trypanosoma rangeli SC58;Euglenozoa;Kinetoplastida;TRSC58_03679;ESL08615;0;0;0;0;Confirmed;2256;57.98;1;2256.0
BBS;BBS7;D2VGV9_NAEGR;NAEGR;Naegleria gruberi;Heterolobosea;Schizopyrenida;NAEGRDRAFT_68114;EFC44034;3;0;3;0;Unconfirmed;2281;32.18;4;539.2
BBS;BBS7;T0QML0_9STRA;9STRA;Saprolegnia diclina VS20;Stramenopiles;Oomycetes;SDRG_03539;EQC39334;0;0;0;0;Confirmed;2910;55.95;14;164.1
BBS;BBS7;A0A024U9Y1_9STRA;9STRA;Aphanomyces invadans;Stramenopiles;Oomycetes;H310_05450;ETW03015;1;0;1;0;Unconfirmed;3180;54.47;15;153.1
BBS;BBS7;W4FJ10_9STRA;9STRA;Aphanomyces astaci;Stramenopiles;Oomycetes;H257_16353;ETV67492;1;0;1;0;Unconfirmed;3530;51.3;14;154.5
BBS;BBS7;D0MSD3_PHYIT;PHYIT;Phytophthora infestans (strain T30-4);Stramenopiles;Oomycetes;PITG_01067;PITG_01067T0;0;0;0;0;Confirmed;2401;53.89;2;1165.0
BBS;BBS7;H3GA73_PHYRM;PHYRM;Phytophthora ramorum;Stramenopiles;Oomycetes;Phyra72021;Phyra72021;1;1;0;0;Unconfirmed;2022;55.24;1;2022.0
BBS;BBS7;A0A0W8BYL7_PHYNI;PHYNI;Phytophthora nicotianae;Stramenopiles;Oomycetes;AM587_10015221;KUF76926;1;1;0;0;Unconfirmed;3872;51.8;7;438.0
BBS;BBS7;V9FJ70_PHYPR;PHYPR;Phytophthora parasitica P1569;Stramenopiles;Oomycetes;F443_05698;ETI50828;0;0;0;0;Confirmed;2320;53.28;2;1123.5
BBS;BBS7;W2ZMB5_PHYPR;PHYPR;Phytophthora parasitica P10297;Stramenopiles;Oomycetes;F442_05745;ETP48527;0;0;0;0;Confirmed;2320;53.1;2;1123.5
BBS;BBS7;W2QE22_PHYPN;PHYPN;Phytophthora parasitica (strain INRA-310);Stramenopiles;Oomycetes;PPTG_10296;ETN11407;0;0;0;0;Confirmed;2320;53.28;2;1123.5
BBS;BBS7;G4YJY9_PHYSP;PHYSP;Phytophthora sojae (strain P6497);Stramenopiles;Oomycetes;PHYSODRAFT_538781;EGZ27121;0;0;0;0;Confirmed;2399;56.07;2;1163.5
BBS;BBS7;K3WA10_PYTUL;PYTUL;Pythium ultimum DAOM BR144;Stramenopiles;Oomycetes;PYU1_G001800;PYU1_T001801;1;0;1;0;Unconfirmed;2395;55.24;3;729.0
BBS;BBS7;A0A067CXS2_SAPPC;SAPPC;Saprolegnia parasitica (strain CBS 223.65);Stramenopiles;Oomycetes;SPRG_00356;KDO35509;0;0;0;0;Confirmed;2933;56.19;14;163.9
BBS;BBS7;F0Y179_AURAN;AURAN;Aureococcus anophagefferens;Stramenopiles;Pelagophyceae;AURANDRAFT_22539;EGB10986;2;0;2;0;Unconfirmed;2556;70.54;2;1137.0
BBS;BBS7;A0A0G4F9D8_VITBC;VITBC;Vitrella brassicaformis (strain CCMP3155);Alveolata;Chromerida;Vbra_21251;CEM08985;2;0;2;0;Unconfirmed;4473;56.7;30;73.8
BBS;BBS7;Q3SE80_PARTE;PARTE;Paramecium tetraurelia;Alveolata;Ciliophora;GSPATT00026091001;CAK93769;3;0;3;0;Unconfirmed;2072;27.32;3;675.0
BBS;BBS7;G0QUA5_ICHMG;ICHMG;Ichthyophthirius multifiliis (strain G5);Alveolata;Ciliophora;IMG5_115940;EGR31208;1;0;0;1;Unconfirmed;2461;21.17;5;408.8
BBS;BBS7;Q22GX0_TETTS;TETTS;Tetrahymena thermophila (strain SB210);Alveolata;Ciliophora;TTHERM_00655860;EAR84554;1;0;1;0;Unconfirmed;6267;24.51;8;576.8
BBS;BBS7;A0A0V0QWI5_PSEPJ;PSEPJ;Pseudocohnilembus persalinus;Alveolata;Ciliophora;PPERSA_04981;KRX06368;6;0;6;0;Unconfirmed;3447;19.41;9;268.7
BBS;BBS7;J9IBN3_9SPIT;9SPIT;Oxytricha trifallax;Alveolata;Ciliophora;OXYTRI_02859;EJY75749;1;0;1;0;Unconfirmed;2339;32.19;2;1144.5
BBS;BBS7;A0A078AVA6_STYLE;STYLE;Stylonychia lemnae;Alveolata;Ciliophora;STYLEM_14285;CDW85212;2;1;1;0;Unconfirmed;2142;32.73;2;1056.0
BBS;BBS7;A0A0G4J0S8_PLABS;PLABS;Plasmodiophora brassicae;Rhizaria;Cercozoa;PBRA_008467;CEP01155;2;0;2;0;Unconfirmed;3211;67.49;16;131.8
BBS;BBS7;X6NEQ1_RETFI;RETFI;Reticulomyxa filosa;Rhizaria;Foraminifera;RFI_12719;ETO24441;6;0;5;1;Unconfirmed;2214;36.81;2;1060.5
BBS;BBS7;L1JQ89_GUITH;GUITH;Guillardia theta CCMP2712;Cryptophyta;Pyrenomonadales;GUITHDRAFT_103854;EKX50632;4;0;4;0;Unconfirmed;5120;54.61;22;110.6
BBS;BBS8;TTC8_HUMAN;HUMAN;Homo sapiens;Opisthokonta;Metazoa;ENSG00000165533;ENST00000345383;0;0;0;0;Confirmed;56926;36.61;16;145.6
BBS;BBS8;H2Q8R7_PANTR;PANTR;Pan troglodytes;Opisthokonta;Metazoa;ENSPTRG00000006610;ENSPTRT00000012147;1;0;1;0;Unconfirmed;54052;36.71;14;154.5
BBS;BBS8;G3SKE1_GORGO;GORGO;Gorilla gorilla gorilla;Opisthokonta;Metazoa;ENSGGOG00000034849;ENSGGOT00000041059;1;0;1;0;Unconfirmed;53033;36.56;15;146.1
BBS;BBS8;Q5RA46_PONAB;PONAB;Pongo abelii;Opisthokonta;Metazoa;ENSPPYG00000006055;ENSPPYT00000007159;0;0;0;0;Confirmed;60447;36.6;14;168.6
BBS;BBS8;A0A0D9RGH8_CHLSB;CHLSB;Chlorocebus sabaeus;Opisthokonta;Metazoa;ENSCSAG00000011521;ENSCSAT00000009605;1;0;1;0;Unconfirmed;55279;36.83;15;105.7
BBS;BBS8;G7PB52_MACFA;MACFA;Macaca fascicularis;Opisthokonta;Metazoa;ENSMFAG00000002219;ENSMFAT00000023859;1;0;1;0;Unconfirmed;54176;36.58;15;151.4
BBS;BBS8;F6Q0A8_MACMU;MACMU;Macaca mulatta;Opisthokonta;Metazoa;ENSMMUG00000004612;ENSMMUT00000006530;1;0;1;0;Unconfirmed;56311;36.63;15;103.0
BBS;BBS8;A0A096N6U1_PAPAN;PAPAN;Papio anubis;Opisthokonta;Metazoa;ENSPANG00000026007;ENSPANT00000023627;1;0;1;0;Unconfirmed;54198;36.8;14;124.4
BBS;BBS8;F7FJH7_CALJA;CALJA;Callithrix jacchus;Opisthokonta;Metazoa;ENSCJAG00000017543;ENSCJAT00000034223;1;0;1;0;Unconfirmed;55092;37.13;13;110.3
BBS;BBS8;H0X8S4_OTOGA;OTOGA;Otolemur garnettii;Opisthokonta;Metazoa;ENSOGAG00000013285;ENSOGAT00000013290;0;0;0;0;Confirmed;65815;36.73;14;109.3
BBS;BBS8;TTC8_MOUSE;MOUSE;Mus musculus;Opisthokonta;Metazoa;ENSMUSG00000021013;ENSMUST00000079146;1;0;1;0;Unconfirmed;62665;43.03;15;151.3
BBS;BBS8;B1WBT5_RAT;RAT;Rattus norvegicus;Opisthokonta;Metazoa;ENSRNOG00000004542;ENSRNOT00000082856;0;0;0;0;Confirmed;54206;43.33;14;163.9
BBS;BBS8;H0UUH7_CAVPO;CAVPO;Cavia porcellus;Opisthokonta;Metazoa;ENSCPOG00000000697;ENSCPOT00000000702;1;0;1;0;Unconfirmed;51102;36.2;15;103.2
BBS;BBS8;I3MKN1_ICTTR;ICTTR;Ictidomys tridecemlineatus;Opisthokonta;Metazoa;ENSSTOG00000013253;ENSSTOT00000013257;1;1;0;0;Unconfirmed;48532;35.42;14;169.4
BBS;BBS8;G1T9Q2_RABIT;RABIT;Oryctolagus cuniculus;Opisthokonta;Metazoa;ENSOCUG00000015555;ENSOCUT00000015556;0;0;0;0;Confirmed;57741;42.14;14;180.6
BBS;BBS8;E2REN6_CANLF;CANLF;Canis lupus familiaris;Opisthokonta;Metazoa;ENSCAFG00000017478;ENSCAFT00000027700;2;0;2;0;Unconfirmed;54289;38.12;19;85.4
BBS;BBS8;G1L489_AILME;AILME;Ailuropoda melanoleuca;Opisthokonta;Metazoa;ENSAMEG00000001611;ENSAMET00000001765;1;0;1;0;Unconfirmed;50839;39.32;15;106.2
BBS;BBS8;M3Y9W2_MUSPF;MUSPF;Mustela putorius furo;Opisthokonta;Metazoa;ENSMPUG00000008179;ENSMPUT00000008248;2;1;1;0;Unconfirmed;57654;38.84;15;118.2
BBS;BBS8;M3WE70_FELCA;FELCA;Felis catus;Opisthokonta;Metazoa;ENSFCAG00000010921;ENSFCAT00000010925;1;0;1;0;Unconfirmed;60160;38.69;15;214.9
BBS;BBS8;F1N4X0_BOVIN;BOVIN;Bos taurus;Opisthokonta;Metazoa;ENSBTAG00000030432;ENSBTAT00000042964;0;0;0;0;Confirmed;59232;40.83;14;148.0
BBS;BBS8;W5NZH1_SHEEP;SHEEP;Ovis aries;Opisthokonta;Metazoa;ENSOARG00000003343;ENSOART00000003633;1;0;1;0;Unconfirmed;59224;41.93;16;96.8
BBS;BBS8;F1SDY6_PIG;PIG;Sus scrofa;Opisthokonta;Metazoa;ENSSSCG00000002428;ENSSSCT00000002697;0;0;0;0;Confirmed;79299;39.58;14;216.4
BBS;BBS8;L7N1T4_MYOLU;MYOLU;Myotis lucifugus;Opisthokonta;Metazoa;ENSMLUG00000016359;ENSMLUT00000016365;1;0;1;0;Unconfirmed;37381;40.8;15;103.2
BBS;BBS8;F6U8K2_HORSE;HORSE;Equus caballus;Opisthokonta;Metazoa;ENSECAG00000022892;ENSECAT00000024663;0;0;0;0;Confirmed;49867;37.15;14;160.3
BBS;BBS8;G3SRN0_LOXAF;LOXAF;Loxodonta africana;Opisthokonta;Metazoa;ENSLAFG00000003070;ENSLAFT00000003069;1;0;1;0;Unconfirmed;46231;38.43;15;103.2
BBS;BBS8;F6PNT7_MONDO;MONDO;Monodelphis domestica;Opisthokonta;Metazoa;ENSMODG00000003060;ENSMODT00000003803;1;0;1;0;Unconfirmed;60838;35.64;15;239.1
BBS;BBS8;G3WMP3_SARHA;SARHA;Sarcophilus harrisii;Opisthokonta;Metazoa;ENSSHAG00000014205;ENSSHAT00000016839;0;0;0;0;Confirmed;52433;33.97;14;194.6
BBS;BBS8;F7CW87_ORNAN;ORNAN;Ornithorhynchus anatinus;Opisthokonta;Metazoa;ENSOANG00000011038;ENSOANT00000017486;1;1;0;0;Unconfirmed;33380;39.27;14;138.1
BBS;BBS8;E1C4G5_CHICK;CHICK;Gallus gallus;Opisthokonta;Metazoa;ENSGALG00000010663;ENSGALT00000017348;2;1;1;0;Unconfirmed;36618;35.8;15;153.5
BBS;BBS8;U3KCY4_FICAL;FICAL;Ficedula albicollis;Opisthokonta;Metazoa;ENSFALG00000012343;ENSFALT00000012939;1;1;0;0;Unconfirmed;31631;35.79;14;162.7
BBS;BBS8;K7FRV5_PELSI;PELSI;Pelodiscus sinensis;Opisthokonta;Metazoa;ENSPSIG00000009644;ENSPSIT00000010820;2;0;2;0;Unconfirmed;82097;42.46;20;100.3
BBS;BBS8;G1KMV6_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAG00000012806;ENSACAT00000012859;0;0;0;0;Confirmed;42560;38.04;14;471.3
BBS;BBS8;F6YUF2_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETG00000016635;ENSXETT00000041598;0;0;0;0;Confirmed;34696;44.01;15;166.3
BBS;BBS8;M3XJ38_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACG00000011598;ENSLACT00000026659;1;0;0;1;Unconfirmed;28797;46.35;13;208.0
BBS;BBS8;W5MWM9_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCG00000010427;ENSLOCT00000012813;2;0;1;1;Unconfirmed;9742;39.08;14;102.2
BBS;BBS8;A0A0R4IXP1_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000099481;ENSDART00000165981;1;0;0;1;Unconfirmed;3564;49.24;8;100.5
BBS;BBS8;W5L586_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXG00000014575;ENSAMXT00000014998;0;0;0;0;Confirmed;6523;35.49;14;180.7
BBS;BBS8;I3KWC4_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIG00000020176;ENSONIT00000025441;1;0;1;0;Unconfirmed;5055;39.17;15;102.8
BBS;BBS8;A0A087YB91_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOG00000015227;ENSPFOT00000015316;0;0;0;0;Confirmed;6818;36.43;14;276.6
BBS;BBS8;M4AKC5_XIPMA;XIPMA;Xiphophorus maculatus;Opisthokonta;Metazoa;ENSXMAG00000014881;ENSXMAT00000014939;1;0;1;0;Unconfirmed;17805;35.46;13;109.8
BBS;BBS8;H2MPC6_ORYLA;ORYLA;Oryzias latipes;Opisthokonta;Metazoa;ENSORLG00000016437;ENSORLT00000020586;1;0;1;0;Unconfirmed;3996;41.12;13;110.8
BBS;BBS8;G3NXV8_GASAC;GASAC;Gasterosteus aculeatus;Opisthokonta;Metazoa;ENSGACG00000007648;ENSGACT00000010200;0;0;0;0;Confirmed;4342;43.0;14;147.7
BBS;BBS8;F6Y677_CIOIN;CIOIN;Ciona intestinalis;Opisthokonta;Metazoa;ENSCING00000009809;ENSCINT00000019927;0;0;0;0;Confirmed;7169;31.47;12;129.3
BBS;BBS8;H2YKL4_CIOSA;CIOSA;Ciona savignyi;Opisthokonta;Metazoa;ENSCSAVG00000003504;ENSCSAVT00000005941;1;0;1;0;Unconfirmed;5721;42.89;13;133.8
BBS;BBS8;W4Y9Z5_STRPU;STRPU;Strongylocentrotus purpuratus;Opisthokonta;Metazoa;SPU_012560;SPU_012560-tr;0;0;0;0;Confirmed;10358;35.18;11;258.4
BBS;BBS8;T1ELR8_HELRO;HELRO;Helobdella robusta;Opisthokonta;Metazoa;HelroG156123;HelroT156123;0;0;0;0;Confirmed;3843;34.69;12;124.8
BBS;BBS8;K1P4M1_CRAGI;CRAGI;Crassostrea gigas;Opisthokonta;Metazoa;CGI_10011809;EKC18562;0;0;0;0;Confirmed;13317;32.81;11;136.4
BBS;BBS8;V4BYG1_LOTGI;LOTGI;Lottia gigantea;Opisthokonta;Metazoa;LotgiG161371;LotgiT161371;0;0;0;0;Confirmed;24631;32.11;12;125.5
BBS;BBS8;G4M289_SCHMA;SCHMA;Schistosoma mansoni;Opisthokonta;Metazoa;Smp_160860.2;Smp_160860.2.1;2;1;0;1;Unconfirmed;2383;30.59;3;182.0
BBS;BBS8;A0A139WBN3_TRICA;TRICA;Tribolium castaneum;Opisthokonta;Metazoa;TC012544;TC012544_002;3;0;2;1;Unconfirmed;7805;34.93;6;323.8
BBS;BBS8;Q9VPP9_DROME;DROME;Drosophila melanogaster;Opisthokonta;Metazoa;FBgn0031255;FBtr0078058;2;0;1;1;Unconfirmed;2449;51.61;4;564.8
BBS;BBS8;B3MUH4_DROAN;DROAN;Drosophila ananassae;Opisthokonta;Metazoa;FBgn0097664;FBtr0125358;2;0;1;1;Unconfirmed;2389;52.32;4;432.0
BBS;BBS8;B4ICX1_DROSE;DROSE;Drosophila sechellia;Opisthokonta;Metazoa;FBgn0171655;FBtr0199727;2;0;1;1;Unconfirmed;1820;53.57;4;409.5
BBS;BBS8;B4Q641_DROSI;DROSI;Drosophila simulans;Opisthokonta;Metazoa;FBgn0194416;FBtr0222935;2;0;1;1;Unconfirmed;2650;50.38;5;406.6
BBS;BBS8;B4KFI6_DROMO;DROMO;Drosophila mojavensis;Opisthokonta;Metazoa;FBgn0140774;FBtr0168759;4;1;2;1;Unconfirmed;3145;49.79;3;659.3
BBS;BBS8;B4LTL5_DROVI;DROVI;Drosophila virilis;Opisthokonta;Metazoa;FBgn0206876;FBtr0441429;4;1;2;1;Unconfirmed;3828;51.31;4;479.8
BBS;BBS8;B4G899_DROPE;DROPE;Drosophila persimilis;Opisthokonta;Metazoa;FBgn0156861;FBtr0184877;2;0;1;1;Unconfirmed;1798;60.73;3;557.0
BBS;BBS8;Q29N44_DROPS;DROPS;Drosophila pseudoobscura pseudoobscura;Opisthokonta;Metazoa;FBgn0072508;FBtr0281939;2;0;1;1;Unconfirmed;2448;56.54;4;547.8
BBS;BBS8;B4MV93_DROWI;DROWI;Drosophila willistoni;Opisthokonta;Metazoa;FBgn0216666;FBtr0245311;2;0;1;1;Unconfirmed;1738;49.77;2;834.0
BBS;BBS8;B4JDP6_DROGR;DROGR;Drosophila grimshawi;Opisthokonta;Metazoa;FBgn0117998;FBtr0145931;3;1;1;1;Unconfirmed;2355;50.4;3;625.0
BBS;BBS8;A0A0L0CAS7_LUCCU;LUCCU;Lucilia cuprina;Opisthokonta;Metazoa;FF38_10621;KNC29351;4;1;2;1;Unconfirmed;7012;35.89;5;412.8
BBS;BBS8;W5JSM4_ANODA;ANODA;Anopheles darlingi;Opisthokonta;Metazoa;ADAC002450;ADAC002450-RA;3;0;2;1;Unconfirmed;3870;54.11;5;340.8
BBS;BBS8;Q17AX8_AEDAE;AEDAE;Aedes aegypti;Opisthokonta;Metazoa;AAEL005133;AAEL005133-RA;1;0;0;1;Unconfirmed;4965;42.13;4;351.8
BBS;BBS8;B0W1I5_CULQU;CULQU;Culex quinquefasciatus;Opisthokonta;Metazoa;CPIJ000763;CPIJ000763-RA;1;0;0;1;Unconfirmed;5408;41.9;6;241.5
BBS;BBS8;K7IUT2_NASVI;NASVI;Nasonia vitripennis;Opisthokonta;Metazoa;NV12840;NV12840-RA;2;0;2;0;Unconfirmed;2666;44.52;9;177.9
BBS;BBS8;A0A158NWD1_ATTCE;ATTCE;Atta cephalotes;Opisthokonta;Metazoa;LOC105625107;XM_012206449.1;1;0;1;0;Unconfirmed;2869;34.51;8;186.4
BBS;BBS8;A0A067QNW7_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;L798_00082;KDQ65257;2;1;0;1;Unconfirmed;711;47.12;2;297.0
BBS;BBS8;J9JLI4_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI001058;ACYPI001058-RA;2;1;1;0;Unconfirmed;4419;27.38;9;192.9
